 # Columna 1: E_por_espin | Columna 2: M_por_espin
  -1.8613999999999999      -0.18900000000000000     
  -1.8557999999999999      -0.10920000000000001     
  -1.8817999999999999      -0.20380000000000001     
  -1.9226000000000001      -0.22760000000000000     
  -1.8338000000000001       -9.7799999999999998E-002
  -1.8697999999999999      -0.16039999999999999     
  -1.8617999999999999      -0.19159999999999999     
  -1.9161999999999999      -0.28100000000000003     
  -1.8610000000000000      -0.18920000000000001     
  -1.7954000000000001       -8.9999999999999997E-002
  -1.8262000000000000       -2.8400000000000002E-002
  -1.8506000000000000       -7.9799999999999996E-002
  -1.8426000000000000       -2.9200000000000000E-002
  -1.8653999999999999       -1.8400000000000000E-002
  -1.8777999999999999       -8.0600000000000005E-002
  -1.9054000000000000        2.6200000000000001E-002
  -1.8657999999999999       -1.1400000000000000E-002
  -1.8169999999999999        6.7799999999999999E-002
  -1.8473999999999999        5.5999999999999999E-003
  -1.8593999999999999        2.0199999999999999E-002
  -1.8593999999999999      -0.13200000000000001     
  -1.8282000000000000        7.1400000000000005E-002
  -1.8318000000000001        3.9199999999999999E-002
  -1.8537999999999999        7.7799999999999994E-002
  -1.8750000000000000        3.1000000000000000E-002
  -1.8458000000000001        3.3599999999999998E-002
  -1.8322000000000001       -7.5999999999999998E-002
  -1.8266000000000000       -8.6599999999999996E-002
  -1.8673999999999999        2.2200000000000001E-002
  -1.8954000000000000      -0.25840000000000002     
  -1.8537999999999999      -0.27220000000000000     
  -1.8342000000000001      -0.16400000000000001     
  -1.8286000000000000      -0.22100000000000000     
  -1.8797999999999999      -0.16080000000000000     
  -1.8642000000000001      -0.16960000000000000     
  -1.8498000000000001       -5.7200000000000001E-002
  -1.8462000000000001        1.6600000000000000E-002
  -1.8466000000000000       -8.1199999999999994E-002
  -1.8410000000000000       0.12060000000000000     
  -1.8714000000000000       0.16220000000000001     
  -1.8326000000000000        1.0800000000000001E-002
  -1.8842000000000001       0.12680000000000000     
  -1.9146000000000001        6.4199999999999993E-002
  -1.8390000000000000        1.6400000000000001E-002
  -1.8557999999999999        2.1600000000000001E-002
  -1.8870000000000000      -0.13239999999999999     
  -1.8837999999999999       -9.9000000000000005E-002
  -1.8702000000000001       -6.4600000000000005E-002
  -1.8537999999999999       -8.9399999999999993E-002
  -1.8570000000000000       -6.2000000000000000E-002
  -1.8402000000000001       0.11780000000000000     
  -1.8854000000000000       0.12900000000000000     
  -1.8557999999999999        3.4799999999999998E-002
  -1.9001999999999999       0.21520000000000000     
  -1.8453999999999999       0.11580000000000000     
  -1.8866000000000001        7.1999999999999998E-003
  -1.8202000000000000        1.8400000000000000E-002
  -1.8510000000000000       0.23360000000000000     
  -1.8842000000000001        8.1600000000000006E-002
  -1.8493999999999999       0.20019999999999999     
  -1.8557999999999999       0.18540000000000001     
  -1.8877999999999999       0.15479999999999999     
  -1.8153999999999999       -1.8599999999999998E-002
  -1.8746000000000000        3.4799999999999998E-002
  -1.8897999999999999       0.12120000000000000     
  -1.8817999999999999       0.12400000000000000     
  -1.8433999999999999        9.9800000000000000E-002
  -1.8762000000000001       0.29780000000000001     
  -1.8226000000000000       0.12540000000000001     
  -1.8593999999999999       0.13800000000000001     
  -1.8854000000000000       0.10440000000000001     
  -1.8486000000000000        5.6800000000000003E-002
  -1.8697999999999999        8.3799999999999999E-002
  -1.8777999999999999       -2.6800000000000001E-002
  -1.8537999999999999       -6.2600000000000003E-002
