0.20651875362407300027	0.65590380565813165684	0.33521530808435316019
0.26749473555711539048	0.01129184850611896114	0.95455793939024018066
0.07235938596758934293	0.55058442945646534623	0.70226142155217139194
0.92776268807031464583	0.90353099154637287514	0.70748008667256691183
0.29032258064516129032	0.49949644459364604632	0.68971831415753654591
0.79708243049409466841	0.04528946806237983336	0.33780938138981292153
0.48670918912320322275	0.30835901974547563097	0.09286782433545945616
0.77773369548631244850	0.24185918759727774895	0.95986816003906369212
0.81243324076052125614	0.91976683858760338145	0.02929776909695730460
0.86297189245277260658	0.31559190649128696554	0.63048188726462599566
0.90472121341593676564	0.48774681844538712729	0.16098513748588518936
0.69008453627124851222	0.58619953001495406964	0.27582628864406262398
0.65660573137607959227	0.81997131260109256263	0.11130100405896176030
